track_name,artist_name,release_date,popularity,danceability,energy,loudness,tempo,instrumentalness,key,mode,release_year,release_month,duration_s
Song 1476,Artist 1476,2015-01-01,39.811935,0.47601205,0.46112725,-1.9796743,106.47018,0.086181514,11,0,2015,1,263.005
Song 1477,Artist 1477,2025-12-31,47.711132,0.6152822,0.9466723,-5.67476,128.81848,0.0933818,7,1,2025,12,216.48
Song 1478,Artist 1478,2025-12-31,52.856686,0.7186997,0.8923045,-3.3188963,96.82374,0.089395225,2,1,2025,12,282.583
Song 1479,Artist 1479,2025-12-31,73.11584,0.84015846,0.8560209,-11.741812,118.26108,0.077628165,0,1,2025,12,203.233
Song 1480,Artist 1480,2015-01-01,63.93842,0.7753147,0.42925978,-3.2663045,74.58508,0.071827285,3,0,2015,1,261.022
Song 1481,Artist 1481,2015-01-01,62.90385,0.7058166,0.9062373,-0.30550328,138.92627,0.026476717,7,0,2015,1,242.529
Song 1482,Artist 1482,2025-12-31,72.763466,0.7077799,0.6628264,-10.962635,172.94742,0.062134,2,0,2025,12,250.919
Song 1483,Artist 1483,2015-01-01,57.939423,0.8675548,0.6054371,-4.685795,203.76627,0.052148864,9,0,2015,1,233.533
Song 1484,Artist 1484,2015-01-01,65.85697,0.47749445,0.72788584,-6.9966702,122.73505,0.08619441,11,1,2015,1,219.407
Song 1485,Artist 1485,2015-01-01,58.451675,0.30066726,0.45481196,-11.633302,143.64612,0.049171258,1,0,2015,1,223.809
Song 1486,Artist 1486,2015-01-01,63.980434,0.46317273,0.85398793,-5.521348,66.58123,0.012774277,6,0,2015,1,167.229
Song 1487,Artist 1487,2015-01-01,51.25862,0.4307348,0.74946105,-4.4991903,165.08203,0.00049724855,3,1,2015,1,192.176
Song 1488,Artist 1488,2015-01-01,23.417742,0.69710076,0.51195407,-8.80338,143.28685,0.06778731,5,0,2015,1,244.825
Song 1489,Artist 1489,2015-01-01,57.985813,0.680227,0.51293933,-3.5022504,105.481995,0.05499084,4,1,2015,1,284.332
Song 1490,Artist 1490,2015-01-01,100.0,0.65607685,0.5105492,-12.00029,157.11542,0.03309629,1,0,2015,1,247.555
Song 1491,Artist 1491,2015-01-01,100.0,0.30974606,0.43420142,-11.484268,112.365715,0.016897215,9,1,2015,1,153.145
Song 1492,Artist 1492,2015-01-01,100.0,0.73726684,0.75267905,-6.5902076,106.25925,0.046671532,1,1,2015,1,247.289
Song 1493,Artist 1493,2025-12-31,21.458715,0.49411824,0.9042089,-6.9238443,134.26004,0.010028647,8,1,2025,12,288.874
Song 1494,Artist 1494,2025-12-31,21.458715,0.6990336,0.41049892,-9.14972,88.099365,0.03361085,10,0,2025,12,152.263
Song 1495,Artist 1495,2015-01-01,100.0,0.6339471,0.4294028,-4.5712166,150.64874,0.03792119,9,1,2015,1,207.788
Song 1496,Artist 1496,2025-12-31,50.73522,0.50563854,0.7436622,-5.407317,206.51398,0.04656187,1,0,2025,12,289.227
Song 1497,Artist 1497,2025-12-31,55.258907,0.38074577,0.8916974,0.9335266,88.49836,0.046662074,7,0,2025,12,281.994
Song 1498,Artist 1498,2015-01-01,69.236565,0.35665134,0.59604335,-7.369409,92.709305,0.025700564,7,0,2015,1,195.344
Song 1499,Artist 1499,2015-01-01,78.058266,0.798911,0.6097686,-5.1922593,142.785,0.0850211,0,0,2015,1,272.819
